SITE_ID,DESCRIPTION,LONGITUDE,LATITUDE,AADT,TDIST,PERCENT_HV,RSECT_ID,ROAD_NAME,TDIST_START,TDIST_END
120815,160m South of Bucca Rd   T/dist 10.193,152.217893,-24.815992,4164,10.192,11.27,179,BUNDABERG - MIRIAM VALE ROAD,4.518,15.739
120818,280m North of Invicta Rd   T/dist 16.019,152.169595,-24.788512,3265,16.143,12.2,179,BUNDABERG - MIRIAM VALE ROAD,15.739,25.935
120809,185m North/Steemsons Rd  T/dist 30.585,152.077428,-24.696163,2202,30.557,16.18,179,BUNDABERG - MIRIAM VALE ROAD,25.935,46.455
60115,B'berg-Miriam Vale Rd 500m Sth Rosedale,151.9195652,-24.62219635,2528,50.922,10.13,179,BUNDABERG - MIRIAM VALE ROAD,46.455,58.825
60119,B'berg-Miriam Vale Rd at Island Ck,151.8075093,-24.49900456,1945,73.455,15.29,179,BUNDABERG - MIRIAM VALE ROAD,58.825,85.587
60116,B'berg-Miriam Vale Rd 5km E Miriam Vale,151.5964879,-24.34195213,2138,105.938,11.84,179,BUNDABERG - MIRIAM VALE ROAD,85.587,110.938
140035,17A Wst of Church St Ramps Goodna MIM764,152.8921375,-27.60438571,112634,2.63,1.71,17A,CUNNINGHAM HIGHWAY,0,3.7
140027,17A - At Mine Street Redbank,152.8733171,-27.60208236,107623,4.6,,17A,CUNNINGHAM HIGHWAY,3.7,6.35
136081,17A Ipswich MwyEast ofWarrego Hwy OnRamp,152.845305,-27.596723,102938,7.7,,17A,CUNNINGHAM HIGHWAY,6.35,7.7
140001,17B - South of Barclay St Overpass PTC,152.8228438,-27.61855461,36454,3.8,17.24,17B,CUNNINGHAM HIGHWAY,0,5.46
135718,100m North of Swanbank Road at creek,152.7934754,-27.64247725,34954,7.8,14.02,17B,CUNNINGHAM HIGHWAY,5.46,10.01
135782,0.8k West of Ripley Rd,152.7703586,-27.65890649,20110,10.8,16.47,17B,CUNNINGHAM HIGHWAY,10.01,14.08
135773,At Warrill Ck,152.703225,-27.65826773,25667,17.6,16.97,17B,CUNNINGHAM HIGHWAY,14.08,18.38
131819,west of Champion Way - Willowbank,152.6715101,-27.70261488,6659,24.2,22.29,17B,CUNNINGHAM HIGHWAY,18.38,32.85
11583,460m north of Charles Chauvel Dr,152.6482214,-27.77986052,5640,33.36,30.42,17B,CUNNINGHAM HIGHWAY,32.85,39.67
10014,1.77km Nth of Kalbar Connection Rd,152.5981349,-27.91542564,5329,50.06,26.63,17B,CUNNINGHAM HIGHWAY,39.67,55.61
12285,600m South of Boonah-Fassifern Rd,152.5767492,-27.96536076,6677,56.21,27.39,17B,CUNNINGHAM HIGHWAY,55.61,80.03
51601,17B-WiM Site Freestone (PS) Loop/Piezo,152.1019587,-28.10878014,4166,112.14,33.04,17B,CUNNINGHAM HIGHWAY,80.03,114.82
50003,17B-250m West of Crusher Rd,152.0620705,-28.17525544,7121,121.11,24.79,17B,CUNNINGHAM HIGHWAY,114.82,124.96
55418,17B-70m West of Freestone Rd,152.0432648,-28.20439599,9524,125.03,21.33,17B,CUNNINGHAM HIGHWAY,124.96,125.32
51682,17B-20m E of OO Madsen Bridge (PS) Piezo,152.0385735,-28.20870944,13246,125.77,17.57,17B,CUNNINGHAM HIGHWAY,125.32,127.02
50011,17B-20m E of Acacia Ave (PS) Loop/Piezo,152.0309356,-28.22024365,9934,127.58,17.81,17B,CUNNINGHAM HIGHWAY,127.02,127.72
55419,17B-30m West of Wantley St,152.024583,-28.21933086,11825,128.21,13.29,17B,CUNNINGHAM HIGHWAY,127.72,128.64
50002,17C-500m East of Lyndhurst Lane (Warwick,151.9909395,-28.21340434,4116,3.02,22.75,17C,CUNNINGHAM HIGHWAY,0,3.47
50030,17C-200m E of Leslie Dam Rd (PS) Piezo,151.9544585,-28.20398832,2294,6.88,36.79,17C,CUNNINGHAM HIGHWAY,3.47,48.73
50005,17C-900m East of Cement Mills Rd,151.496123,-28.29030285,1683,60.99,39.06,17C,CUNNINGHAM HIGHWAY,48.73,105.72
51840,17C-200m East of McIntyre Brook Bridge,151.0890728,-28.41142025,2128,106.62,34.19,17C,CUNNINGHAM HIGHWAY,105.72,107.65
55420,17D-50m West of Lloyd St (Inglewood),151.07544,-28.41886623,1921,0.56,34.01,17D,CUNNINGHAM HIGHWAY,0,1
50023,17D-700m West of Wyaga Rd,150.572337,-28.49970712,1344,59.97,43.18,17D,CUNNINGHAM HIGHWAY,1,85.63
50091,17D-700m North of Leichhardt Hwy 26C,150.3272603,-28.52623381,2284,87.25,31.93,17D,CUNNINGHAM HIGHWAY,85.63,87.95
50574,17D-780m South of Leichhardt Hwy 26C,150.3259805,-28.53930782,3565,88.71,35.12,17D,CUNNINGHAM HIGHWAY,87.95,90.14
50027,17D-50m N of McIntyre Bridge (PS) Piezo,150.3197891,-28.55592146,2999,90.8,43.17,17D,CUNNINGHAM HIGHWAY,90.14,90.87
60117,Tannum Sands Rd 200m  Est of  Bruce Hwy,151.363185,-24.02523232,1642,0.2,14.13,1805,TANNUM SANDS ROAD,0,6.315
61206,Tannum Sands Rd 200m E of Coronation Dr,151.3697502,-23.9573232,3033,7.85,8.97,1805,TANNUM SANDS ROAD,6.315,8.49
61615,Tannum Sands Rd 250m Est Boyne Island Rd,151.3723296,-23.95015583,1581,8.75,7.01,1805,TANNUM SANDS ROAD,8.49,9.11
60118,Boyne Island Rd 130 W(South Trees Inlet),151.3352992,-23.96155205,10752,3.24,5.33,1806,BOYNE ISLAND ROAD,0,3.825
61087,Boyne Island Rd 100m S Mangrove Place,151.3495912,-23.95823972,7824,4.876,7.34,1806,BOYNE ISLAND ROAD,3.825,6.435
61207,Boyne Island Rd 50m E Boyne River,151.3590501,-23.94614249,10682,6.836,1.79,1806,BOYNE ISLAND ROAD,6.435,8.21
61614,Boyne Island Rd 400m S Booth Ave,151.3708275,-23.95200158,5675,8.35,7.94,1806,BOYNE ISLAND ROAD,8.21,8.37
60071,G'stone-Mt Larcom Rd 200m N Lord St,151.2459788,-23.84074578,6689,1.2,17.52,181,GLADSTONE - MT LARCOM ROAD,0,1.409
60073,G'stone-Mt Larcom Rd 50m S Auckland Ck,151.2347564,-23.84528977,6175,2.55,16.15,181,GLADSTONE - MT LARCOM ROAD,1.409,3.258
61052,G'stone-Mt Larcom Rd 500m S Red Rover Rd,151.2298994,-23.84966693,9248,3.344,12.78,181,GLADSTONE - MT LARCOM ROAD,3.258,4.625
60074,G'stone-Mt Larcom Rd1km N Calliope River,151.2027506,-23.84266842,6395,6.27,14.73,181,GLADSTONE - MT LARCOM ROAD,4.625,12.292
60076,G'stone-Mt Larcom Rd 150m N Yarwun Rd,151.1210729,-23.83960291,2962,16.451,26.08,181,GLADSTONE - MT LARCOM ROAD,12.292,32.14
61605,G'ston Port Access Rd 150m E Glenlyon St,151.2557282,-23.84470776,1521,0.15,32.5,183,GLADSTONE PORT ACCESS ROAD,0,0.858
60077,G'stone-Benaraby Rd 450m SE Dawson Hwy,151.2453213,-23.87091785,14406,0.45,3.11,185,GLADSTONE - BENARABY ROAD,0,0.645
60869,G'stone-Benaraby Rd 150m E Reef St,151.2532484,-23.87251472,9997,1.26,3.69,185,GLADSTONE - BENARABY ROAD,0.645,2.16
60078,G'ston-Benaraby 1km S Sth Trees Inlet Dr,151.2816211,-23.89751611,6972,6.435,9.88,185,GLADSTONE - BENARABY ROAD,2.16,8.528
61859,G'stone-Benarby 1km South of Kirkwood Dr,151.2894928,-23.92304554,10556,9.5,8.09,185,GLADSTONE - BENARABY ROAD,8.528,16.086
60009,G'stone-Benaraby Rd 1.3Km E Bruce Hwy,151.3088455,-23.98997422,4515,18.286,23.44,185,GLADSTONE - BENARABY ROAD,16.086,19.286
60011,Bajool-Port Alma Rd 5km E Bruce Hwy,150.6917792,-23.65033986,234,5.13,32.23,188,BAJOOL - PT ALMA ROAD,0,25.24
135546,WiM Site Bremer River,152.8071505,-27.57923135,66184,4.5,12.43,18A,WARREGO HIGHWAY,0,7.22
135715,West of Kholo Rd overpass,152.7415708,-27.57925825,58102,11.286,13.04,18A,WARREGO HIGHWAY,7.22,15.06
135964,1Klm West of Brisbane Valley Hwy,152.6912595,-27.57781961,41499,16.118,17.29,18A,WARREGO HIGHWAY,15.06,18.88
10021,East of Seminary Road,152.6130198,-27.56688936,46478,23.906,17.92,18A,WARREGO HIGHWAY,18.88,28.9
30066,18A-300m West of Plainland Overpass (PCS,152.4197242,-27.56503855,22924,44.96,19.03,18A,WARREGO HIGHWAY,28.9,55.52
30041,18A-1.86km W of Gatton bypass (WIM & PS),152.3001824,-27.54191487,17145,57.7,21.4,18A,WARREGO HIGHWAY,55.52,75.37
30070,18A-650m East of Postmans Ridge Rd (PCS),152.103881,-27.548168,23730,77.64,19.75,18A,WARREGO HIGHWAY,75.37,83.35
32636,18A-300m West of Roches Rd (PS) Piezo,152.0144723,-27.55680085,24982,86.93,18.38,18A,WARREGO HIGHWAY,83.35,92.15
37610,18A-150m North of James St (PS) XL loops,151.974861,-27.57087761,16506,92.66,22.97,18A,WARREGO HIGHWAY,92.15,93.76
32686,18A-150m West of Geddes St (PCS) Piezos,151.9599578,-27.56982065,17450,94.22,20.78,18A,WARREGO HIGHWAY,93.76,95.01
30071,18B-Clifford Gardens Tdist 2km (XL loop),151.9321014,-27.56612165,21852,2,13.37,18B,WARREGO HIGHWAY,0,2.21
37608,18B-300m North of Hursley Rd (PCS) Piezo,151.928104,-27.55955028,14161,3.2,19.46,18B,WARREGO HIGHWAY,2.21,3.74
30074,18B-PCS_200m North of Taylor St,151.9295276,-27.55150296,9763,4.01,8.32,18B,WARREGO HIGHWAY,3.74,4.52
30075,18B-50m West of Moran Street,151.9279596,-27.54593258,19774,4.78,6.73,18B,WARREGO HIGHWAY,4.52,6.63
32645,18B-550m West of Boundary Rd,151.9005116,-27.53371705,14131,7.81,13.26,18B,WARREGO HIGHWAY,6.63,9.66
38586,18B-100m East of Gun Club Entrance,151.8656739,-27.52554048,12380,11.4,19.67,18B,WARREGO HIGHWAY,9.66,11.88
38587,18B-280m West of Nass Road,151.8543673,-27.5225353,12202,12.57,19.53,18B,WARREGO HIGHWAY,11.88,13.18
30025,18B- 1.28km East of Zimms Corner - Piezo,151.8100612,-27.50082451,13872,16.35,16.42,18B,WARREGO HIGHWAY,13.18,18.25
32641,18B-100m East of Gowrie Creek Bridge,151.7416576,-27.47174626,10161,25.13,20.46,18B,WARREGO HIGHWAY,18.25,27.26
32559,18B-WIM & PCS-Site Oakey Tdist 32.4km,151.6939959,-27.42834013,5562,32.4,24.73,18B,WARREGO HIGHWAY,27.26,33.62
30004,18B-1.35km West of Jondaryan Park (PS),151.5899508,-27.36686854,5781,45.6,27.07,18B,WARREGO HIGHWAY,33.62,80.82
30012,18B-300m West of Dalby - Cecil Plains Rd,151.2792743,-27.20410987,7492,81.15,23.2,18B,WARREGO HIGHWAY,80.82,83.06
32693,18B-60m West of Myall Ck Bridge,151.2647066,-27.18508811,11609,83.75,16.4,18B,WARREGO HIGHWAY,83.06,84.19
32633,18B-180m West of Railway Crossing,151.2533483,-27.17718922,8628,1.03,21.08,18C,WARREGO HIGHWAY,0,1.21
32647,18B-600m East of Dalby - Kogan Rd,151.2164784,-27.16377761,4283,5,24.15,18C,WARREGO HIGHWAY,1.21,5.6
30040,18C-300m East of Yaralla Wheat Rd (PS),151.1896799,-27.12558195,3102,10.73,29.84,18C,WARREGO HIGHWAY,5.6,25.115
30076,18C-1.3km West of Logie Rd (Lhs),151.0057186,-26.98428326,3078,34.81,27.68,18C,WARREGO HIGHWAY,25.115,62.99
32654,18C-150m West of Dorans Rd (Lhs),150.7652284,-26.8271942,3434,64.38,27.68,18C,WARREGO HIGHWAY,62.99,79.045
32648,18C-150m West of King St (PCS) Peizos,150.6296348,-26.73938228,6720,81.07,22.3,18C,WARREGO HIGHWAY,79.045,81.255
32048,18C-20m East of Charlies Creek Bridge,150.6230596,-26.73636979,5110,81.83,24.7,18C,WARREGO HIGHWAY,81.255,83.155
30020,18C-1.16km West of Golf Club Lane,150.5931054,-26.72247207,3224,85.24,35.26,18C,WARREGO HIGHWAY,83.155,106.355
40047,18C-WiM Site 3km East of Miles (PCS),150.2216766,-26.65973153,2775,123.27,30.12,18C,WARREGO HIGHWAY,106.355,126.745
40250,18D-20m East of Dogwood Crk Bridge,150.1806511,-26.65753974,3689,0.68,29.08,18D,WARREGO HIGHWAY,0,1.17
40405,18D-2.4km West of Goonalah N & E Rds,150.138335,-26.65282643,1667,14.14,35.87,18D,WARREGO HIGHWAY,1.17,20.76
40320,18D-1.26km west of Dulacca Nth Rd,149.7428554,-26.6430932,1532,44.8,37.97,18D,WARREGO HIGHWAY,20.76,56.902
40542,18D-12km East of Yuleba-Taroom Rd (PS),149.5070084,-26.62200056,1511,68.8,37.97,18D,WARREGO HIGHWAY,56.902,101.157
40155,18D-3.96km West of Wallumbilla South Rd,149.146146,-26.58545208,2238,105.15,32.06,18D,WARREGO HIGHWAY,101.157,135.247
40631,18D-500m West of 24B Carnarvon Hwy,148.8409358,-26.57617137,3334,135.74,27.88,18D,WARREGO HIGHWAY,135.247,136.767
40502,18D-20m East of Bungle Ck Bridge (PCS),148.8162197,-26.57459915,4605,138.27,25.47,18D,WARREGO HIGHWAY,136.767,141.267
40539,18E-70m West of Spencer Street (Roma),148.7822893,-26.58072336,4542,1.17,21.97,18E,WARREGO HIGHWAY,0,2.2
40540,18E-2.23km West of Currey St (Roma),148.7495503,-26.57633478,1313,4.47,33.69,18E,WARREGO HIGHWAY,2.2,5.5
40041,18E-2.5km West of Massey Lane (Mt Abud),148.4006342,-26.58612339,919,39.91,30.84,18E,WARREGO HIGHWAY,5.5,63.58
40410,18E-3km East of Rail Crossing,148.089671,-26.49598614,859,75.58,34.11,18E,WARREGO HIGHWAY,63.58,86.4
40527,18E-20m West of Abut (B) Maranoa Bridge,147.9795328,-26.48561816,1132,86.86,28.35,18E,WARREGO HIGHWAY,86.4,87.35
40406,18F-1.1km West of HV-Rest Area,147.8990418,-26.48524623,648,8.09,38.97,18F,WARREGO HIGHWAY,0,16.95
40356,18F-1.28km East of Womalilla Ck 2nd,147.7518027,-26.48616733,614,23.08,40.52,18F,WARREGO HIGHWAY,16.95,45.12
40469,18F-40m West of Shire Boundary 259 / 247,147.3213351,-26.4314171,542,67.45,43.45,18F,WARREGO HIGHWAY,45.12,89.57
40184,18F-890m East of Landsborough Hwy 13A,147.0913581,-26.4112798,568,91.68,39.62,18F,WARREGO HIGHWAY,89.57,92.57
40186,7.16km East of Park St,146.9186706,-26.41695165,329,78.74,30.84,18G,WARREGO HIGHWAY,0,81.56
40412,18G-1.41km East of Park St (Charleville),146.2643833,-26.40661405,561,84.49,27.04,18G,WARREGO HIGHWAY,81.56,86.91
60081,Keppel Sands Rd 280m E R'ton-Emu Park Rd,150.6895991,-23.31483331,634,0.28,7.67,193,KEPPEL SANDS ROAD,0,14.08
60082,R'ton-Emu Park Rd 55m E Edward Street,150.5233716,-23.37260278,16453,0.5,7.2,194,ROCKHAMPTON - EMU PARK ROAD,0,1.422
61031,R'ton-Emu Park Rd20m West  Frenchmans Ck,150.5416833,-23.37388368,10780,2.38,7.19,194,ROCKHAMPTON - EMU PARK ROAD,1.422,2.478
61032,R'ton-Emu Park Rd 90m West Dee St,150.5480054,-23.37428559,9287,3.033,7.17,194,ROCKHAMPTON - EMU PARK ROAD,2.478,3.123
60083,R'ton-Emu Park Rd 100m W Lakes Ck Hotel,150.5569878,-23.3755782,7215,3.99,9.46,194,ROCKHAMPTON - EMU PARK ROAD,3.123,4.472
60084,R'ton-Emu Park Rd 120m W Hartington St,150.5730945,-23.39630646,5059,6.88,8.58,194,ROCKHAMPTON - EMU PARK ROAD,4.472,10.249
60004,R'ton-Emu Park Rd at Nankin Creek,150.6623555,-23.34730336,3304,20.4,7.44,194,ROCKHAMPTON - EMU PARK ROAD,10.249,35.95
60088,R'ton-Emu Park Rd W Emu Park Golf Club,150.8056028,-23.25975282,2839,41.85,6.72,194,ROCKHAMPTON - EMU PARK ROAD,35.95,44.102
60124,R'ton-Yeppoon Rd  60m N  Kent St,150.5081877,-23.37893762,17027,0.34,15.23,196,ROCKHAMPTON - YEPPOON ROAD,0,0.554
60018,R'ton-Yeppoon Rd N  East St on Bridge,150.5135595,-23.37540663,33613,1,6.82,196,ROCKHAMPTON - YEPPOON ROAD,0.554,1.58
61076,R'ton-Yeppoon Rd S of Elphinstone St,150.5226188,-23.36298556,17659,2.7,9.03,196,ROCKHAMPTON - YEPPOON ROAD,1.58,3.226
60102,R'ton-Yeppoon Rd Sth Moores Ck,150.523749,-23.35592369,15121,3.506,7.62,196,ROCKHAMPTON - YEPPOON ROAD,3.226,4.03
60007,R'ton-Yeppoon Rd East of Ironpot Ck,150.5967596,-23.26592203,11558,14.8,9.31,196,ROCKHAMPTON - YEPPOON ROAD,4.03,30.357
61607,R'ton-Yeppoon Rd 320m E Tabone St RBT,150.7385077,-23.1410612,10753,35.41,5.3,196,ROCKHAMPTON - YEPPOON ROAD,30.357,35.6
60089,Western Ypn-Emu Park Rd 1Km S R'ton-Ypn,150.7440453,-23.14953354,7314,1.1,6.22,197,WESTERN YEPPOON - EMU PARK ROAD,0,1.846
60090,Wst Ypn-Emu Park Rd 7.1km S Rton-Ypn Rd,150.7437974,-23.20032008,4487,6.89,10.97,197,WESTERN YEPPOON - EMU PARK ROAD,1.846,9.353
61618,Wst Ypn-Emu Park Rd 400m NW Kinka Ck,150.7909694,-23.22798785,3525,13.534,5.24,197,WESTERN YEPPOON - EMU PARK ROAD,9.353,13.836
60098,Western Ypn-Emu Park Rd 80m NW Kinka Ck,150.7962931,-23.23069118,4198,14.16,6.62,197,WESTERN YEPPOON - EMU PARK ROAD,13.836,15.758
60099,Wst Ypn-Emu Park Rd 60m Sth Pybus St,150.8203423,-23.24899255,5354,17.65,6.72,197,WESTERN YEPPOON - EMU PARK ROAD,15.758,18.78
60109,Ogmore Connection Rd 250m E Bruce Hwy,149.5781594,-22.6577166,22,0.25,36.18,198,OGMORE CONNECTION ROAD,0,11.21
61625,Wst Ypn-Byfield Rd 300m R'ton -Ypn Rd,150.6986193,-23.16247213,1856,0.3,16.26,199,WESTERN YEPPOON - BYFIELD ROAD,0,10.341
61608,Wst Ypn-Byfield Rd 1km E Bungundarra  Rd,150.6821728,-23.06873312,1222,13.015,9.07,199,WESTERN YEPPOON - BYFIELD ROAD,10.341,14.45
61609,Wst Ypn-Byfield Rd 200m W of Byfield Rd,150.6898815,-23.02213791,514,18.63,20.49,199,WESTERN YEPPOON - BYFIELD ROAD,14.45,18.832
60108,Wst Ypn-Byfield Rd 200m Nth Woodbury Rd,150.6917781,-23.01917064,759,19.019,16.69,199,WESTERN YEPPOON - BYFIELD ROAD,18.832,39.854
61077,Wst-Ypn-Byfield Rd 100m Nth Byfield Ck,150.649323,-22.84539805,408,41.132,7.98,199,WESTERN YEPPOON - BYFIELD ROAD,39.854,49.394
120777,Nth end of Hinkler Park  T/dist 0.32,152.341083,-24.854612,10203,0.313,8.6,19A,ISIS HIGHWAY,0,1.966
120830,144m East of Walker St Int T/dist 3.03,152.330983,-24.875975,17416,3.025,5.68,19A,ISIS HIGHWAY,1.966,3.174
120831,174m S/W of Hampson St  T/dist 4.08,152.324633,-24.883292,20097,4.082,5.61,19A,ISIS HIGHWAY,3.174,4.241
120832,S/W of Enterprise St  T/dist 4.36,152.32287,-24.885707,22153,4.428,5.28,19A,ISIS HIGHWAY,4.241,5.529
120829,Opposite Hinkler Airport  T/dist 5.55,152.31595,-24.894063,10889,5.627,25.72,19A,ISIS HIGHWAY,5.529,12.779
120827,Near Country Mattters  T/dist 14.484,152.254057,-24.946905,6574,14.398,14.64,19A,ISIS HIGHWAY,12.779,18.169
120819,South of Wildora Road  T/dist 18.67,152.223118,-24.97108,5902,18.626,16.65,19A,ISIS HIGHWAY,18.169,20.814
121119,Sth of Cedars Road   T/dist 21.043,152.209382,-24.989082,5046,21.057,17.25,19A,ISIS HIGHWAY,20.814,21.979
120009,Near Forestry Camp  T/dist 24.406,152.217648,-25.028972,4342,25.673,19.93,19A,ISIS HIGHWAY,21.979,30.595
120882,Sth of Isis Mill T/Off   T/dist 45.585,152.223203,-25.200745,4116,45.567,16.64,19A,ISIS HIGHWAY,30.595,47.013
120793,Broadhurst St (Childers)    T/dist 0.862,152.274137,-25.241603,1261,0.678,15.5,19B,ISIS HIGHWAY,0,0.839
121026,Near Childers Dump t/off  T/dist 1.756,152.267937,-25.247445,1074,1.766,13.63,19B,ISIS HIGHWAY,0.839,1.914
120212,Nth of Stehbens Road   T/dist 4.892,152.25246,-25.268977,933,4.745,9.08,19B,ISIS HIGHWAY,1.914,11.819
120968,"Near ""Lyndale Station""  T/dist 26.435",152.075728,-25.35418,1124,26.278,14.24,19B,ISIS HIGHWAY,11.819,31.884
120940,Nth of Seccombe Road  T/dist 38.09,152.043255,-25.444477,1559,38.068,16.69,19B,ISIS HIGHWAY,31.884,43.996
120791,Nth of William St (B'den)  T/dist 45.156,152.04822,-25.505267,1360,45.107,20.1,19B,ISIS HIGHWAY,43.996,45.244
120790,S/W Frederick St (B'den)  T/dist 45.582,152.045327,-25.508037,1580,45.527,19.53,19B,ISIS HIGHWAY,45.244,45.732
120789,S/W of 4706/19C Int   T/dist 0.57,152.040803,-25.512533,1423,0.475,19.73,19C,ISIS HIGHWAY,0,0.81
120010,2km West of Biggenden   T/dist 2.12,152.02644,-25.515542,1420,2.038,22.83,19C,ISIS HIGHWAY,0.81,23.455
120963,Sth of Coalstoun Lakes   T/dist 23.75,151.889815,-25.61794,1240,23.742,23.4,19C,ISIS HIGHWAY,23.455,27.574
121027,East of Ban-Ban Springs   T/dist 37.478,151.817688,-25.678397,1172,37.415,21.92,19C,ISIS HIGHWAY,27.574,37.764
131687,1.17km west of Bardon Road,153.088765,-27.64727935,12789,2.11,12.64,200,SPRINGWOOD CONNECTION ROAD,0,3.32
136224,150m East of Wilbur Street,153.1132776,-27.64168553,21196,4.668,6.59,200,SPRINGWOOD CONNECTION ROAD,3.32,5.19
135652,400m east of Meakin Rd,153.135975,-27.64023754,23570,6.9,7.44,200,SPRINGWOOD CONNECTION ROAD,5.19,7.71
11605,Between Mitchell Av and Station St,153.4728184,-28.13854353,12005,1.3,4.84,2001,CURRUMBIN CREEK ROAD,0,2.32
11571,900m east of Tomewin-Currumbin Ck Rd,153.4216825,-28.17921144,3093,9.045,8.62,2001,CURRUMBIN CREEK ROAD,2.32,9.953
11572,50m south of Kortum Drive,153.4422264,-28.10296713,17973,0.5,7.6,2003,TALLEBUDGERA CREEK ROAD,0,1.45
11987,140m north of Sullivan Rd,153.4398298,-28.11996365,9472,2.48,7.44,2003,TALLEBUDGERA CREEK ROAD,1.45,4.22
11608,2.36km east of Mt Lindesay Hwy,152.8850828,-28.21571857,200,2.36,7.51,2005,RUNNING CREEK ROAD,0,23.63
11432,380m south of Clagiraba Rd,153.2887361,-28.00780459,5869,1.49,6.44,201,NERANG - MURWILLUMBAH ROAD,0,4.21
11547,410m South of Black Shoot Gully,153.2555426,-28.07134734,2675,11.57,6.24,201,NERANG - MURWILLUMBAH ROAD,4.21,17.91
11546,900m south of Nixon Creek Bridge,153.2208104,-28.17026764,1220,25.4,7.05,201,NERANG - MURWILLUMBAH ROAD,17.91,36.19
11434,80m east of Currumbin Creek Rd,153.4178445,-28.18536239,1069,0.08,4.76,2011,CURRUMBIN CREEK - TOMEWIN ROAD,0,9.07
11576,Northern abutmentTallebudgera Crk Bridge,153.4259907,-28.13579665,10526,1.18,3.97,2013,TALLEBUDGERA CONNECTION ROAD,0,1.72
11577,110m south of Jasmarin Dr,153.4285635,-28.15317509,3675,3.23,4.75,2013,TALLEBUDGERA CONNECTION ROAD,1.72,5.41
11539,1.57km south of GC-Springbrook Rd,153.2618683,-28.16430932,1365,1.57,7.91,2015,SPRINGBROOK ROAD,0,11.04
11538,930m south of Advtown-Mudgeeraba Rd Int,153.3014242,-28.03826225,644,0.93,17.92,2017,HINZE DAM ROAD,0,3.3
11427,220m east of Brooklands Dve east,153.0342825,-27.99169444,6131,4,12.89,202,BEAUDESERT - NERANG ROAD,0,7.64
11609, Biddaddaba Ck Bridge,153.1142942,-27.97161134,383,14.2,23.18,202,BEAUDESERT - NERANG ROAD,7.64,20.33
11610,1.3km north of Benoble Bridge,153.1638674,-27.9861322,7365,21.925,8.38,202,BEAUDESERT - NERANG ROAD,20.33,26.965
11428,10m west of FG Walker Bridge,153.2386639,-27.99017757,7185,36.42,10.48,202,BEAUDESERT - NERANG ROAD,26.965,37.885
11431,150m south of Crystal Springs Ct,153.2775251,-27.97153056,8285,43.3,8.69,202,BEAUDESERT - NERANG ROAD,37.885,48.01
11417,Between McLaren Rd & Crane Cr,153.3075576,-27.99598583,13255,48.9,4.38,202,BEAUDESERT - NERANG ROAD,48.01,51.29
11603,Mooyumbin Creek Bridge,153.3306576,-27.99326461,23842,51.38,5.83,202,BEAUDESERT - NERANG ROAD,51.29,52.14
11435,2km west of Nerang-Murwillumbah Rd,153.2671968,-28.0248227,2746,2,5.76,2020,BEECHMONT ROAD,0,7.5
11536,1km north of McInnes Ct,153.2020079,-28.11755211,929,16.99,5.42,2020,BEECHMONT ROAD,7.5,18.425
11537,1.85km south of Beechmont Rd,153.1906343,-28.1407756,656,1.85,6.02,2021,BINNA BURRA ROAD,0,10.71
11738,850m south of Geiger Rd,153.1508097,-28.03272891,1294,2.34,12.34,2025,LAMINGTON NATIONAL PARK ROAD,0,35.75
11648,Betw Cobb &Co Dr &Tamb-Oxenford Rd Int,153.2870446,-27.91147739,9113,1,10.62,2029,OXENFORD - COOMERA GORGE ROAD,0,1.91
11612,700m south of Guanaba Creek Rd,153.2721813,-27.95275388,6358,6.35,9.91,2029,OXENFORD - COOMERA GORGE ROAD,1.91,7.55
10010,100m north of Tremayne Rd Intersection,153.080048,-27.92795992,5709,5.68,11.73,203,BEAUDESERT - BEENLEIGH ROAD,0,10
11614,230m south of Munstervale Rd,153.1217746,-27.88675081,6596,12.27,11.87,203,BEAUDESERT - BEENLEIGH ROAD,10,13.34
11430,420m north of Vievers Rd,153.1787689,-27.79237486,7960,26.35,23.01,203,BEAUDESERT - BEENLEIGH ROAD,13.34,28.78
11652,520m north of Belivah Rd,153.1862661,-27.74744863,7763,32.18,6.26,203,BEAUDESERT - BEENLEIGH ROAD,28.78,34.32
11735,150m north of Tallagandra Avenue,153.1936925,-27.72491759,16047,35.03,9.45,203,BEAUDESERT - BEENLEIGH ROAD,34.32,35.46
135787,350m south of Harris Rd,153.1099542,-27.60094479,27658,0.88,6.79,204,BRISBANE - BEENLEIGH ROAD,0,3.1
135708,200m South of Smith Road,153.118778,-27.63206314,31075,4.49,7.04,204,BRISBANE - BEENLEIGH ROAD,3.1,5.23
136319,150m south of Paradise Rd,153.1187282,-27.63944347,40219,5.33,5.93,204,BRISBANE - BEENLEIGH ROAD,5.23,5.67
135705,145m South of Juers St,153.1181872,-27.6614628,33927,7.9,7.98,204,BRISBANE - BEENLEIGH ROAD,5.67,9.74
135706,300m south of Remaro & Beutel Sts,153.1316232,-27.69141186,30531,11.88,6.35,204,BRISBANE - BEENLEIGH ROAD,9.74,12.53
11727,415m east of Nerang St,153.1461422,-27.69388058,33048,13.345,7.07,204,BRISBANE - BEENLEIGH ROAD,12.53,17.22
11418,East of Spanns Rd,153.1881466,-27.71410232,33064,18.77,10.52,204,BRISBANE - BEENLEIGH ROAD,17.22,19.27
